,Source Account,Date,Structured Timestamp,Tweets Ago,Tweet Text,Tweet Category,Compound,Positive,Neutral,Negative
449,New York Times,Wed Aug 01 14:45:10 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=14, tm_min=45, tm_sec=10, tm_wday=2, tm_yday=213, tm_isdst=-1)",50,"RT @NYTScience: The Fields Medal, bestowed every four years to mathematicians 40 years or younger, is often described as the subject’s Nobe…",Other,0.4767,0.129,0.871,0.0
450,New York Times,Wed Aug 01 14:32:06 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=14, tm_min=32, tm_sec=6, tm_wday=2, tm_yday=213, tm_isdst=-1)",51,Breaking News: President Trump called on Attorney General Jeff Sessions to end the special counsel investigation an… https://t.co/VnBmYgiEZT,Other,0.4019,0.137,0.863,0.0
451,New York Times,Wed Aug 01 14:15:09 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=14, tm_min=15, tm_sec=9, tm_wday=2, tm_yday=213, tm_isdst=-1)",52,RT @jessbidgood: Those police officers who quit over ill-fitting vests and old cruisers? There is a little more to the story. I went to Bla…,Other,0.0,0.0,1.0,0.0
452,New York Times,Wed Aug 01 14:00:15 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=14, tm_min=0, tm_sec=15, tm_wday=2, tm_yday=213, tm_isdst=-1)",53,A major Australian supermarket chain reversed its decision to ban single-use plastic bags after its customers compl… https://t.co/NghMlHX3kj,Other,-0.5574,0.0,0.816,0.184
453,New York Times,Wed Aug 01 13:45:04 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=13, tm_min=45, tm_sec=4, tm_wday=2, tm_yday=213, tm_isdst=-1)",54,"""He uses it for every occasion — it's like his 'aloha,'"" Stephen  Colbert poked fun at President Trump for how ofte… https://t.co/oOIIjeilNC",Other,0.7003,0.234,0.766,0.0
454,New York Times,Wed Aug 01 13:30:08 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=13, tm_min=30, tm_sec=8, tm_wday=2, tm_yday=213, tm_isdst=-1)",55,There were no signs of foul play when a pregnant bottlenose dolphin washed up in Mississippi. Then they found the b… https://t.co/LwylbIyUc3,Other,0.0516,0.102,0.805,0.093
455,New York Times,Wed Aug 01 13:15:06 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=13, tm_min=15, tm_sec=6, tm_wday=2, tm_yday=213, tm_isdst=-1)",56,"RT @nytlizrobbins: Cayuga Centers transformed from a modest upstate NY program, one that was struggling to keep kids safe, to the largest p…",Other,0.0258,0.113,0.778,0.109
456,New York Times,Wed Aug 01 13:00:10 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=13, tm_min=0, tm_sec=10, tm_wday=2, tm_yday=213, tm_isdst=-1)",57,Morning Briefing: Here's what you need to know to start your day https://t.co/OqaZ6IEwi0 https://t.co/IuucSqpyG5,Other,0.0,0.0,1.0,0.0
457,New York Times,Wed Aug 01 12:46:08 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=12, tm_min=46, tm_sec=8, tm_wday=2, tm_yday=213, tm_isdst=-1)",58,The Justice Department is investigating claims that drug companies doing business in Iraq knew that the free medici… https://t.co/Pd9GF3CFJA,Other,0.7717,0.283,0.717,0.0
458,New York Times,Wed Aug 01 12:30:09 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=12, tm_min=30, tm_sec=9, tm_wday=2, tm_yday=213, tm_isdst=-1)",59,Paul Manafort's trial on financial fraud charges opened on Tuesday with an effort by his defense team to deflect bl… https://t.co/LVww9IfjgB,Other,-0.6597,0.059,0.709,0.232
459,New York Times,Wed Aug 01 12:14:04 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=12, tm_min=14, tm_sec=4, tm_wday=2, tm_yday=213, tm_isdst=-1)",60,"After a record level of turnover in the Trump administration, Stephen Miller has succeeded in surrounding himself w… https://t.co/hHX1naIkJR",Other,0.4215,0.141,0.859,0.0
460,New York Times,Wed Aug 01 12:00:14 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=12, tm_min=0, tm_sec=14, tm_wday=2, tm_yday=213, tm_isdst=-1)",61,"Your daily @DealBook Briefing:

• Facebook flags midterm meddling.

• Apple sweats its way to $1 trillion.

• Googl… https://t.co/cLxoo92uGK",Other,0.0,0.0,1.0,0.0
461,New York Times,Wed Aug 01 11:44:04 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=11, tm_min=44, tm_sec=4, tm_wday=2, tm_yday=213, tm_isdst=-1)",62,"RT @nytopinion: Steven Mnuchin, the Treasury secretary, wants to give the superrich another huge tax break just months after Congress passe…",Other,0.4767,0.177,0.823,0.0
462,New York Times,Wed Aug 01 11:30:07 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=11, tm_min=30, tm_sec=7, tm_wday=2, tm_yday=213, tm_isdst=-1)",63,"""They are expanding everything,"" an arms control expert said about North Korea. ""And to be fair, they have never sa… https://t.co/A0gVIHxCOF",Other,0.3182,0.103,0.897,0.0
463,New York Times,Wed Aug 01 11:20:08 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=11, tm_min=20, tm_sec=8, tm_wday=2, tm_yday=213, tm_isdst=-1)",64,Blueprints for making a variety of plastic guns on 3-D printers were scheduled to be posted online today. Here's a… https://t.co/spieYYWSZC,Other,0.0,0.0,1.0,0.0
464,New York Times,Wed Aug 01 11:11:05 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=11, tm_min=11, tm_sec=5, tm_wday=2, tm_yday=213, tm_isdst=-1)",65,Robert Mueller has referred 3 investigations into possible illicit foreign lobbying to federal prosecutors in New Y… https://t.co/VQ1hkkwUwE,Other,-0.0772,0.0,0.925,0.075
465,New York Times,Wed Aug 01 11:01:07 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=11, tm_min=1, tm_sec=7, tm_wday=2, tm_yday=213, tm_isdst=-1)",66,"Sarah Hanson-Young, an Australian senator, filed a defamation suit against a fellow lawmaker who she says made a se… https://t.co/T25tppuKo6",Other,0.0,0.0,1.0,0.0
466,New York Times,Wed Aug 01 10:51:01 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=10, tm_min=51, tm_sec=1, tm_wday=2, tm_yday=213, tm_isdst=-1)",67,"RT @amyvirshup: Separated children at Cayuga Centers took the city by surprise, but in fact, it had been making itself into the biggest fos…",Other,0.1406,0.063,0.937,0.0
467,New York Times,Wed Aug 01 10:40:06 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=10, tm_min=40, tm_sec=6, tm_wday=2, tm_yday=213, tm_isdst=-1)",68,"""The church is immersed in a deep crisis, and those who committed abuses against minors have to pay for those crime… https://t.co/z34sqali0m",Other,-0.7906,0.074,0.603,0.323
468,New York Times,Wed Aug 01 10:30:14 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=10, tm_min=30, tm_sec=14, tm_wday=2, tm_yday=213, tm_isdst=-1)",69,"Tommy Robinson, the jailed British far-right activist who has gained the support of figures like Stephen Bannon, wa… https://t.co/qTO1AlmNmq",Legal/Criminal,0.5574,0.3,0.577,0.123
469,New York Times,Wed Aug 01 10:15:07 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=10, tm_min=15, tm_sec=7, tm_wday=2, tm_yday=213, tm_isdst=-1)",70,"Taiwan has been chosen as the first Asian host for the Oslo Freedom Forum, an international human rights conference  https://t.co/XChjLbVQe2",Other,0.6369,0.181,0.819,0.0
470,New York Times,Wed Aug 01 10:00:09 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=10, tm_min=0, tm_sec=9, tm_wday=2, tm_yday=213, tm_isdst=-1)",71,Morning Briefing: Here's what you need to know to start your day https://t.co/q0Y7ThSrbe https://t.co/hlUo4wgDYx,Other,0.0,0.0,1.0,0.0
471,New York Times,Wed Aug 01 09:45:05 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=9, tm_min=45, tm_sec=5, tm_wday=2, tm_yday=213, tm_isdst=-1)",72,One construction firm used China's Belt and Road plan to justify a deal to build an amusement park in an Indonesian… https://t.co/kfqohSMqPG,Other,0.3612,0.111,0.889,0.0
472,New York Times,Wed Aug 01 09:32:05 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=9, tm_min=32, tm_sec=5, tm_wday=2, tm_yday=213, tm_isdst=-1)",73,The second-largest number of votes in Cambodia's general election went to a surprising beneficiary: no one https://t.co/jqco30UHC4,Politics,0.5106,0.314,0.58,0.106
473,New York Times,Wed Aug 01 09:15:08 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=9, tm_min=15, tm_sec=8, tm_wday=2, tm_yday=213, tm_isdst=-1)",74,Facebook said that it had identified a political influence campaign that was potentially built to disrupt the U.S.… https://t.co/wuePI6gIjl,Politics,0.0,0.0,1.0,0.0
474,New York Times,Wed Aug 01 09:00:05 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=9, tm_min=0, tm_sec=5, tm_wday=2, tm_yday=213, tm_isdst=-1)",75,"Police say a Connecticut man used dating apps to hunt women, including a nurse he met through Tinder who was murder… https://t.co/lBWHxlaLq0",Other,0.0,0.0,1.0,0.0
475,New York Times,Wed Aug 01 08:46:05 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=8, tm_min=46, tm_sec=5, tm_wday=2, tm_yday=213, tm_isdst=-1)",76,RT @nytimesworld: 3 Russian journalists who were investigating the activities of a private security company were killed in the Central Afri…,Disaster/War,-0.4767,0.1,0.711,0.188
476,New York Times,Wed Aug 01 08:30:08 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=8, tm_min=30, tm_sec=8, tm_wday=2, tm_yday=213, tm_isdst=-1)",77,"""The touchpoint with ISIS is not by proximity to the caliphate but through the relationships they make online,"" sai… https://t.co/VAwrV6KNpQ",Other,0.0,0.0,1.0,0.0
477,New York Times,Wed Aug 01 08:15:06 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=8, tm_min=15, tm_sec=6, tm_wday=2, tm_yday=213, tm_isdst=-1)",78,"RT @nytimesworld: “I don’t think the government realizes how bad the drought is,” one Australian cattle farmer said. “Farmers are past the…",Other,-0.5423,0.0,0.857,0.143
478,New York Times,Wed Aug 01 08:02:02 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=8, tm_min=2, tm_sec=2, tm_wday=2, tm_yday=213, tm_isdst=-1)",79,"""Among everyone caught up in the #MeToo movement, only Mr. Moonves was so bold — or so reckless — as to start a civ… https://t.co/C91XUrI0So",Other,0.0959,0.128,0.759,0.114
479,New York Times,Wed Aug 01 07:47:02 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=7, tm_min=47, tm_sec=2, tm_wday=2, tm_yday=213, tm_isdst=-1)",80,RT @nytopinion: Exploiting my family by having my sister disown me on state television was by far Iran's most ferocious attempt to shame me…,Other,-0.7713,0.0,0.732,0.268
480,New York Times,Wed Aug 01 07:32:06 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=7, tm_min=32, tm_sec=6, tm_wday=2, tm_yday=213, tm_isdst=-1)",81,"""You started understanding the life of the people, how they lived, what they thought, who they loved"" https://t.co/D64VSN8vlm",Other,0.5994,0.187,0.813,0.0
481,New York Times,Wed Aug 01 07:18:31 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=7, tm_min=18, tm_sec=31, tm_wday=2, tm_yday=213, tm_isdst=-1)",82,China’s Plan to Win Friends and Influence Includes Ski Slopes and Spas https://t.co/xK8ySAhcMY,Other,0.7845,0.385,0.615,0.0
482,New York Times,Wed Aug 01 07:18:06 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=7, tm_min=18, tm_sec=6, tm_wday=2, tm_yday=213, tm_isdst=-1)",83,RT @PekingMike: Important story on some pushback against Xi - must read. By ⁦@ChuBailiang⁩  https://t.co/FRa3dyxP4Q,Other,0.2023,0.122,0.878,0.0
483,New York Times,Wed Aug 01 07:05:06 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=7, tm_min=5, tm_sec=6, tm_wday=2, tm_yday=213, tm_isdst=-1)",84,One Cambodian voter defaced his or her ballot with a lively reference to a dog’s anatomy. Others ticked every singl… https://t.co/eJrY025AvH,Politics,0.0258,0.128,0.749,0.123
484,New York Times,Wed Aug 01 06:36:50 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=6, tm_min=36, tm_sec=50, tm_wday=2, tm_yday=213, tm_isdst=-1)",85,There it was: Glowering red on the dashboard of the sky like an astrological warning light next to the full Blood M… https://t.co/h16wlMDCnI,Disaster/War,0.0258,0.097,0.811,0.093
485,New York Times,Wed Aug 01 06:19:32 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=6, tm_min=19, tm_sec=32, tm_wday=2, tm_yday=213, tm_isdst=-1)",86,"New Jersey, in a first-of-its-kind initiative, has set aside millions to pay for community journalism. ""It’s one of… https://t.co/o3Tq6hcRD4",Other,-0.1027,0.0,0.924,0.076
486,New York Times,Wed Aug 01 06:02:05 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=6, tm_min=2, tm_sec=5, tm_wday=2, tm_yday=213, tm_isdst=-1)",87,RT @nytimesworld: Rumors are swirling in Tehran that secret talks with the United States may already be under way. The foreign minister of…,Other,0.4215,0.113,0.887,0.0
487,New York Times,Wed Aug 01 05:56:33 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=56, tm_sec=33, tm_wday=2, tm_yday=213, tm_isdst=-1)",88,"News of Laos Dam Failure Didn’t Reach Them, but the Water Did https://t.co/23TWO65fyh",Other,-0.2732,0.074,0.775,0.151
488,New York Times,Wed Aug 01 05:36:50 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=36, tm_sec=50, tm_wday=2, tm_yday=213, tm_isdst=-1)",89,"Florida has an algae problem, and it’s big. A toxic bloom in the waters off the state’s southwestern coast is killi… https://t.co/jYlp7XXndg",Disaster/War,-0.4019,0.0,0.881,0.119
489,New York Times,Wed Aug 01 05:19:44 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=19, tm_sec=44, tm_wday=2, tm_yday=213, tm_isdst=-1)",90,"His mother ran toward him, her heart racing. ""I cried and hugged him — but he didn't even care. He stood there froz… https://t.co/nO4UfYyt5K",Disaster/War,-0.5255,0.068,0.738,0.193
490,New York Times,Wed Aug 01 05:02:05 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=5, tm_min=2, tm_sec=5, tm_wday=2, tm_yday=213, tm_isdst=-1)",91,"RT @nytopinion: Ida B. Wells, anti-lynching champion, finally gets her name on a street in Chicago. https://t.co/ZgF34gZoqc",Other,0.7096,0.296,0.704,0.0
491,New York Times,Wed Aug 01 04:42:05 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=42, tm_sec=5, tm_wday=2, tm_yday=213, tm_isdst=-1)",92,An astrophysicist finds even more evidence for climate change on Earth — in outer space https://t.co/KlN43UsIg7,Other,0.0,0.0,1.0,0.0
492,New York Times,Wed Aug 01 04:22:01 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=22, tm_sec=1, tm_wday=2, tm_yday=213, tm_isdst=-1)",93,"RT @NYTNational: ⚡️ “Scorched Earth and Smoky Sky: What a California Wildfire Leaves Behind”

https://t.co/egXccw8EkH",Other,0.0,0.0,1.0,0.0
493,New York Times,Wed Aug 01 04:20:30 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=20, tm_sec=30, tm_wday=2, tm_yday=213, tm_isdst=-1)",94,Mueller Passes 3 Cases Focused on Illicit Foreign Lobbying to Prosecutors in New York https://t.co/8mva7NrkBl,Other,0.3182,0.164,0.755,0.082
494,New York Times,Wed Aug 01 04:07:03 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=4, tm_min=7, tm_sec=3, tm_wday=2, tm_yday=213, tm_isdst=-1)",95,"""This is really frightening if this is the new normal,"" said an energy industry analyst in Norway https://t.co/nMwkPhsTjq",Other,-0.3384,0.097,0.741,0.162
495,New York Times,Wed Aug 01 03:53:29 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=3, tm_min=53, tm_sec=29, tm_wday=2, tm_yday=213, tm_isdst=-1)",96,"Nationals 25, Mets 4: Mets Endure Most Lopsided Defeat in Franchise History https://t.co/TyukKqbwRD",Other,-0.507,0.0,0.785,0.215
496,New York Times,Wed Aug 01 03:47:02 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=3, tm_min=47, tm_sec=2, tm_wday=2, tm_yday=213, tm_isdst=-1)",97,"Aloha Poke Co., which sent cease-and-desist letters to restaurants with similar names, has apologized after being a… https://t.co/7panJw26ec",Other,0.3182,0.119,0.881,0.0
497,New York Times,Wed Aug 01 03:32:03 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=3, tm_min=32, tm_sec=3, tm_wday=2, tm_yday=213, tm_isdst=-1)",98,"The remains of a Tuskegee Airman whose plane went down in 1944 have been identified, ending his daughter's quest fo… https://t.co/oKEJOv2y3S",Other,0.0,0.0,1.0,0.0
498,New York Times,Wed Aug 01 03:17:05 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=3, tm_min=17, tm_sec=5, tm_wday=2, tm_yday=213, tm_isdst=-1)",99,RT @NYTFashion: One-piece swimsuits are more stylish anyway! https://t.co/aWY2lGcFnM,Other,0.0,0.0,1.0,0.0
499,New York Times,Wed Aug 01 03:02:02 +0000 2018,"time.struct_time(tm_year=2018, tm_mon=8, tm_mday=1, tm_hour=3, tm_min=2, tm_sec=2, tm_wday=2, tm_yday=213, tm_isdst=-1)",100,"The small town of Blandford, Massachusetts, lost its entire police force when all 4 officers quit, saying their job… https://t.co/oFancYvdKO",Other,-0.3182,0.0,0.887,0.113
